id,utility_function,utility_threshold,privacy_threshold,transformation,outcome_type,solution_no,original_twct,original_avgw,perturbed_twct,perturbed_avgw,privacy_loss,time_found
202,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1769,26.666666666666668,,,,300
435,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,466,11.2,468,11.2,0,5.346280097961426
839,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,972,40.0,,,,300
530,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1245,39.0,,,,300
956,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,3607,129.64285714285714,3607,129.64285714285714,0,1.7162127494812012
417,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2006,24.5,,,,300
73,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,2990,129.0,2997,128.25,0,79.08954644203186
325,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1275,20.666666666666668,,,,300
865,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,9649,98.22222222222223,9689,97.38888888888889,0,39.590877056121826
659,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,2413,45.15,,,,300
413,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,9340,171.75,,,,300
231,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,5581,202.21428571428572,5599,202.64285714285714,0,0.8357007503509521
321,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,668,26.571428571428573,,,,300
206,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,4203,107.41176470588235,,,,300
95,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,4447,187.06666666666666,4449,187.13333333333333,0,1.1103627681732178
133,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,417,10.6,416,10.8,0,10.12103533744812
509,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,3046,37.05555555555556,3054,37.5,0,2.4937868118286133
534,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,4451,40.611111111111114,,,,300
484,calculate_twct,0.005,0.01,SWAP_ALL_PROC,empty,1,1379,20.25,1380,20.25,0,248.07888984680176
786,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,1002,55.57142857142857,,,,300
329,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,26661,344.57894736842104,,,,300
163,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,8125,140.21428571428572,,,,300
912,calculate_twct,0.005,0.01,SWAP_ALL_PROC,timeout,,996,18.526315789473685,,,,300
